author,date,rating,text
Leslie Lawson, a week ago, 5,
K Sullivan, a week ago, 5,love place looking good pho restaurant
Dee M, a month ago, 4,
Alex Moskal, a month ago, 5,go great banh mi great pho great vermicelli great iced coffee everything great
Qin C. Xue, a month ago, 2,craving pho first time nj flavor good portion waaayyyy small adult skinny asian guy feel like pho made 5y kid lemongrass beef ordered spicy spicy think supposed
Eloy Musso, a month ago, 4,
Michaela Deitrick, a month ago, 5,place go-to comfort food staff really efficient pho taste awesome always read special request section online ordering really appreciate
Yue ZHANG, 2 months ago, 5,favorite asian restaurant hoboken love beef stew pho great outdoor seat
Sri Hartono, 2 months ago, 4,delicious taste good portion reasonable price
Yash Dave, 2 months ago, 5,
Tomomi Ohta, 2 months ago, 5,
Zhiyu Zhou, 3 months ago, 5,
Abby Washuta, 4 months ago, 5,place delight fast service grilled pork grilled chicken vermicelli good grilled flavor love
Kathleen Matthews, 4 months ago, 5,
Kaustubh Asawa, 4 months ago, 4,
Tom Digges, 5 months ago, 5,love place food never disappoints faves lettuce wrap gyoza bahn mi staff always friendly price reasonable though portion size  massive like get takeout restaurant pho exception get good amount pho one order wish lived closer
Marlee Ann-Marie, 5 months ago, 5,love place great authentic food best pho
Shareen Fatima, 5 months ago, 4, sweet little spot vietnamese cuisine hoboken portion size pho quite big could easily shared two people summer roll colorful quite delish staff nice friendly would definitely recommend place
Qingchen Dang, 5 months ago, 1,chinese female waitress gave worst service ever
Jinhao Wu, 5 months ago, 5,
Megan Gillen, 6 months ago, 5,great pho pork banh mi reasonably priced food tasty would definitely recommend place excited try thing menu
michael luk, 6 months ago, 4,
Ron George, 6 months ago, 4,
Elaine Vuong, 6 months ago, 5,
Aidin Ameri, 7 months ago, 5,
Cassandra Jones, 7 months ago, 5,eat pho pho nomenon world customer service a1 literally eat least per week
lora hong, 7 months ago, 5,nice place nice food
Kate Tell, 7 months ago, 5,
Marina Havriliak, 8 months ago, 4,
Kevin Devaney, 8 months ago, 5,friendly staff food great
William Lezama, 9 months ago, 5,best pho  life great food amazing service one favorite restaurant hoboken
Jack Tolkien, 9 months ago, 5,went week available seating really great soup noddle okra really great would recommend place everyone
Andre Cotto (Trustdre), 10 months ago, 4,went 13 year old first thought portion small eating turned plenty food good quantity versus quality worth far covid rule think table could little father apart menu cleaned handling different customer enjoy time get get lot togo order focused see good take customer owner recommend sure go back future
Kevin Opuoro, 10 months ago, 1,packaging terrible  3 instance bag completely collapse pick top food look horrible bland even sure restaurant business employee also rude stay away disgusting place
Suejay Lopez, 10 months ago, 1,ordered pho ran mint onion etc instead calling inform sent order  ordering
Rachel Cipkins, 10 months ago, 5,
Rui S, 10 months ago, 5,beef stew
Ed Wiegner, 10 months ago, 5,great food incredible service
Distraction For Your Thoughts, 11 months ago, 5,
